Amplitude,Beyond1Std,Con,MaxSlope,MedianAbsDev,MedianBRP,PairSlopeTrend,Rcs,Skew,SmallKurtosis,Std,StetsonK,Eta_e,Meanvariance,class
2.08912,0.17333,0.0,21719.26342,0.33463,0.78333,0.1,0.07386,1.39927,7.18605,0.90255,0.63442,575.63879,-18.44165,non_variables
2.15192,0.14333,0.0,113008.14518,0.34435,0.88333,-0.1,0.07649,2.77602,16.39841,1.02605,0.58571,7116.70725,-53.15743,non_variables
0.56727,0.00333,0.0,5494.11389,0.08104,0.99667,0.16667,0.05659,16.30283,280.29846,1.28456,0.18865,29.34603,56.80667,non_variables
2.06243,0.12667,0.0,24089.40398,0.3969,0.90667,0.03333,0.05678,3.68309,29.18067,1.15619,0.56114,518.22339,19.4225,non_variables
1.81485,0.12,0.0,33940.78032,0.339,0.90667,0.23333,0.06959,4.34849,32.75566,1.14612,0.55923,603.78992,22.23555,non_variables
2.401,0.19,0.0,39585.9155,0.44485,0.82,-0.03333,0.07825,0.88083,6.54756,1.03511,0.65921,1602.02684,-150.93212,non_variables
1.79188,0.25667,0.0,23624.45121,0.4387,0.68667,0.1,0.12448,0.96113,3.58608,0.88609,0.74471,1111.28203,-17.02297,non_variables
2.37292,0.16333,0.0,95163.03281,0.3532,0.85667,-0.1,0.05557,2.0209,11.87301,1.15337,0.60402,3759.89065,52.02637,non_variables
2.27857,0.19333,0.0,16966.01484,0.48646,0.74333,0.1,0.09557,1.35438,5.80534,1.08549,0.67896,270.78622,12.7739,non_variables
1.88717,0.15333,0.0,152825.88968,0.31632,0.86,0.16667,0.07353,2.88514,19.83715,1.08002,0.59241,12821.6364,-228.05267,non_variables
2.05009,0.10333,0.0,106431.32251,0.28646,0.93333,0.16667,0.06423,3.91125,40.4468,1.04979,0.50754,6003.15399,-26.75715,non_variables
1.93753,0.18,0.0,47141.75896,0.39672,0.80667,-0.16667,0.04081,1.94201,10.88452,0.94623,0.64484,1382.07475,17.70602,non_variables
1.79963,0.16333,0.0,63372.74933,0.30441,0.83667,-0.03333,0.10207,1.0152,9.03077,0.87004,0.61342,4618.23316,-15.29056,non_variables
0.62384,0.01333,0.0,48291.58171,0.07838,0.98667,-0.23333,0.06064,11.73575,183.72508,1.29669,0.21554,1057.49894,-191.54676,non_variables
2.11323,0.24,0.0,10010.69235,0.5403,0.68667,0.03333,0.06146,-0.06345,2.17797,0.98733,0.7343,133.39663,148.74592,non_variables
1.83459,0.14667,0.0,15656.02132,0.392,0.93667,0.03333,0.0734,1.16564,27.08396,1.05061,0.57125,182.99462,-22.97272,non_variables
1.87407,0.13,0.0,49548.78182,0.33123,0.91333,-0.03333,0.06253,3.53311,29.91242,1.09073,0.53364,2467.19526,45.6884,non_variables
2.02093,0.15,0.0,80423.91478,0.30084,0.90333,0.16667,0.07541,0.65289,15.6859,1.04482,0.5572,3447.20148,-45.24666,non_variables
1.83592,0.11333,0.0,13238.33278,0.33302,0.89333,0.16667,0.06067,3.95216,28.13881,1.01569,0.55734,228.40958,-82.95688,non_variables
1.90592,0.14667,0.0,6728.85764,0.44658,0.83333,-0.16667,0.06992,2.88153,17.92345,1.09365,0.6075,80.3883,55.4523,non_variables
2.10439,0.15333,0.0,23397.46458,0.2926,0.86,-0.03333,0.05606,0.388,8.31246,0.9177,0.59249,585.86059,-20.03448,non_variables
2.163,0.15333,0.00336,41266.76111,0.40529,0.86333,0.03333,0.0685,0.20346,8.12494,0.9989,0.63512,1663.2446,92.23945,non_variables
1.44511,0.14,0.0,22806.21085,0.27273,0.88667,-0.03333,0.07353,-0.35719,11.9231,0.73369,0.59278,817.76938,-13.34204,non_variables
2.15346,0.2,0.0,96680.26564,0.40453,0.75333,0.16667,0.07064,1.2817,5.80378,1.00454,0.67133,6597.93491,-162.40804,non_variables
1.96832,0.26,0.0,36253.6404,0.56261,0.57667,-0.03333,0.07014,0.71923,1.13011,1.00065,0.76567,1813.03361,99.91013,non_variables
2.33044,0.17667,0.0,12654.73147,0.3188,0.88667,-0.1,0.08251,1.80854,12.73626,1.10542,0.59741,195.11279,39.38202,non_variables
2.08875,0.23667,0.0,4747.30534,0.48553,0.72333,-0.16667,0.11809,0.43463,3.7689,0.98309,0.71134,62.20635,-154.18639,non_variables
2.05588,0.19667,0.0,69353.15192,0.3097,0.78333,0.03333,0.06371,1.46581,6.48279,0.93655,0.66671,3116.57463,-50.4787,non_variables
1.81974,0.21,0.0,3989.03148,0.23135,0.69333,0.1,0.14531,1.53637,2.04489,0.92796,0.74727,50.03788,-16.48881,non_variables
2.26366,0.16667,0.0,52418.70924,0.37835,0.81,0.03333,0.08785,2.77406,13.15784,1.09787,0.61364,1516.97714,12.71887,non_variables
1.82131,0.2,0.0,7155.73897,0.36092,0.71333,0.1,0.05949,1.25345,3.12226,0.88042,0.70904,83.48277,524.06674,non_variables
1.87485,0.16333,0.0,15987.3676,0.34293,0.9,-0.1,0.07428,2.5405,22.73045,0.98256,0.58723,601.50552,-36.82158,non_variables
1.90257,0.14333,0.0,21438.48518,0.26957,0.83,0.03333,0.06934,2.79869,14.28439,0.90782,0.58147,424.12661,-34.64424,non_variables
0.64915,0.02333,0.0,29070.91394,0.11226,0.98,-0.16667,0.07124,11.15582,151.1767,1.45013,0.23931,239.25739,34.30661,non_variables
1.87326,0.11,0.0,32548.11862,0.28075,0.93667,0.1,0.08798,6.28406,72.83881,1.13157,0.48158,657.29706,122.8673,non_variables
2.0772,0.22333,0.0,26820.30415,0.41132,0.91333,-0.03333,0.0663,-0.7267,17.60351,1.05817,0.60853,454.04788,-70.54272,non_variables
1.90551,0.20333,0.0,38888.1544,0.33722,0.76,0.1,0.08727,1.15563,4.88558,0.92785,0.66684,1179.06346,-35.55324,non_variables
2.14844,0.16,0.0,40514.21674,0.3525,0.90667,0.03333,0.05589,0.82269,17.21568,1.09751,0.58688,1423.71466,-31.17638,non_variables
2.20388,0.20333,0.0,25550.90717,0.45379,0.74667,-0.16667,0.07511,1.47628,5.35425,1.03437,0.68,1069.61038,35.04814,non_variables
2.10385,0.15,0.0,98466.409,0.33827,0.89,0.03333,0.08161,2.80808,22.4164,1.14605,0.58018,4713.91012,83.57875,non_variables
2.30625,0.19,0.0,17812.84681,0.33189,0.74667,-0.1,0.05876,1.29906,4.75586,1.04062,0.64292,280.52864,13.41138,non_variables
1.80824,0.14333,0.0,20313.83532,0.35232,0.91,0.03333,0.05559,4.30428,46.66169,1.05276,0.56335,410.54008,-528.68179,non_variables
2.28734,0.16333,0.0,177100.63229,0.38315,0.83667,0.23333,0.05064,1.54868,9.65284,1.01293,0.62167,18192.68591,25.03265,non_variables
2.17773,0.13,0.00336,8350.57969,0.28488,0.88,-0.1,0.05249,2.5539,16.46459,1.03992,0.56581,93.73656,-44.52805,non_variables
0.73284,0.03333,0.0,7399.12968,0.12863,0.98667,-0.03333,0.07153,12.4509,181.53783,1.42441,0.24057,53.31227,24.00944,non_variables
1.99177,0.2,0.0,27373.10327,0.36205,0.82333,0.16667,0.05733,2.41049,16.23179,0.98093,0.64067,919.31934,16.7874,non_variables
2.17869,0.22333,0.0,28267.92617,0.40987,0.78667,0.03333,0.05343,1.47974,6.57773,1.0284,0.7015,811.30705,45.03435,non_variables
2.1386,0.19,0.0,43447.05948,0.48898,0.74333,0.03333,0.06194,0.56834,5.15705,1.02349,0.68155,1374.94463,77.44267,non_variables
2.42656,0.24333,0.0,62801.18054,0.48405,0.65333,0.03333,0.0947,0.50643,1.98577,1.045,0.70428,3365.00796,20.47046,non_variables
2.29769,0.18,0.0,12941.57542,0.414,0.73667,-0.03333,0.0715,1.17245,5.77679,1.06227,0.65385,257.82633,-19.49691,non_variables
2.02471,0.13667,0.0,59901.07744,0.33357,0.86333,-0.03333,0.07488,2.99551,17.23837,1.00488,0.57435,2169.04452,27.44435,non_variables
1.97541,0.15333,0.0,69754.89507,0.35439,0.92,0.1,0.07953,0.74359,17.49037,1.04819,0.57399,2559.07845,124.67635,non_variables
2.03363,0.20667,0.0,40875.44477,0.45714,0.76667,-0.03333,0.06464,-0.20655,5.34647,1.04276,0.66195,1685.76751,-35.55101,non_variables
2.10013,0.2,0.0,47045.27194,0.42322,0.76667,-0.03333,0.04786,0.97,5.07751,0.98155,0.67561,1629.1646,13.36224,non_variables
0.91718,0.03333,0.0,32116.14967,0.09473,0.97667,-0.23333,0.05165,12.87423,195.73404,1.46331,0.25721,299.65721,19.19515,non_variables
2.41491,0.15333,0.0,12356.51347,0.39624,0.84667,0.1,0.08978,0.65912,8.31201,1.08897,0.61522,149.09494,32.06545,non_variables
2.06342,0.16667,0.0,11606.15991,0.38249,0.9,0.1,0.07617,1.88067,18.44951,1.06347,0.59698,176.43121,-69.04274,non_variables
2.04505,0.23333,0.0,105998.9113,0.3717,0.76667,0.16667,0.07031,-1.0877,7.08821,1.03307,0.64109,6402.48843,-48.52459,non_variables
2.07226,0.17667,0.0,5831.59056,0.35575,0.82,-0.03333,0.07864,0.81074,7.0804,0.99323,0.63516,102.31002,48.00808,non_variables
2.03023,0.25667,0.00336,7244.013,0.54212,0.64,-0.03333,0.05574,0.81886,1.77972,1.0185,0.74174,71.58117,34.44652,non_variables
2.13415,0.19667,0.0,22195.45834,0.41245,0.83333,0.03333,0.08918,1.71776,13.48583,1.06165,0.63762,290.39422,-29.39351,non_variables
1.52506,0.11,0.0,8711.18283,0.3786,0.95667,-0.16667,0.08649,6.07447,65.571,1.05005,0.54176,135.83419,69.00151,non_variables
2.01966,0.18333,0.00336,59337.65098,0.35664,0.78333,0.03333,0.04907,0.31114,5.03724,0.86436,0.6597,4806.33825,-20.65349,non_variables
2.2056,0.17,0.0,36863.92064,0.31408,0.81,0.1,0.06637,0.64183,5.81372,0.90856,0.62467,1003.89302,50.94295,non_variables
0.63794,0.01333,0.0,15742.86595,0.1112,0.99,0.03333,0.07441,12.09346,158.73372,1.49155,0.21918,90.30674,23.58102,non_variables
1.84096,0.18,0.0,78146.20462,0.37742,0.90667,0.03333,0.05065,0.88352,15.69908,1.03808,0.59306,3215.60107,304.38298,non_variables
1.46388,0.18333,0.0,29048.00349,0.3117,0.85,0.03333,0.07768,2.43488,14.13647,0.85327,0.65842,710.28875,-27.00852,non_variables
2.05324,0.17667,0.0,11886.23989,0.40082,0.77333,-0.03333,0.06789,1.87708,6.27232,1.03035,0.67789,330.38717,27.74437,non_variables
2.00325,0.21,0.0,54518.97725,0.51115,0.79667,-0.03333,0.09517,1.19573,7.62653,1.03854,0.68993,2672.87641,-100.32482,non_variables
1.75645,0.18667,0.0,33694.02211,0.36789,0.79667,-0.03333,0.07005,1.62125,9.57754,0.88808,0.64918,1195.43807,-13.53306,non_variables
2.02078,0.12667,0.0,22208.42222,0.28636,0.87,-0.1,0.07996,2.80557,14.313,1.0014,0.57356,432.2771,-153.74806,non_variables
2.0792,0.22667,0.0,38464.60017,0.40656,0.83,-0.1,0.06731,-0.42467,7.6146,1.04308,0.647,1504.53627,50.75693,non_variables
2.08863,0.22333,0.00336,23666.81999,0.40723,0.75667,0.03333,0.08199,1.32659,3.228,1.05653,0.71484,346.55092,35.08306,non_variables
2.23121,0.15,0.00336,49471.49389,0.3364,0.91667,0.03333,0.07819,1.17768,20.13448,1.14624,0.54582,1314.37221,-95.08667,non_variables
1.6524,0.10667,0.0,56393.72832,0.32288,0.94,0.1,0.06707,1.17648,19.85134,1.09059,0.54001,1633.13536,43.07963,non_variables
1.93479,0.15333,0.0,15332.56014,0.37561,0.83,-0.1,0.05988,1.23339,9.1297,1.00232,0.61513,250.04431,-51.0391,non_variables
2.13154,0.20333,0.0,35289.4043,0.41341,0.74333,0.03333,0.08597,1.34475,3.84252,1.04085,0.71098,732.24819,17.47185,non_variables
1.78715,0.19333,0.0,42279.03779,0.37283,0.76667,0.03333,0.05108,0.80822,5.99767,0.82975,0.66868,2460.50912,-16.08596,non_variables
2.0216,0.21667,0.0,11233.76285,0.38439,0.69333,0.03333,0.07396,1.34013,2.4823,1.02744,0.72979,196.32882,23.90833,non_variables
2.44321,0.2,0.0,11058.33454,0.4349,0.75,0.23333,0.04945,1.55083,4.32334,1.04069,0.68697,159.07244,14.235,non_variables
2.19916,0.21667,0.0,18411.08358,0.51838,0.71333,-0.1,0.07187,1.02199,5.06691,1.09564,0.68812,350.98359,13223.61493,non_variables
2.33198,0.21,0.0,27091.17486,0.38749,0.67667,0.03333,0.09267,0.75705,2.68423,0.91721,0.68096,1117.66378,-36.353,non_variables
2.04167,0.15,0.0,177282.86374,0.40135,0.89,-0.1,0.06593,1.09178,11.7892,1.05061,0.59568,17059.61539,134.04641,non_variables
2.38682,0.15667,0.0,18438.2088,0.36685,0.85,-0.1,0.05812,1.57953,11.14903,1.06489,0.60767,247.86821,-62.93133,non_variables
0.85377,0.03,0.0,26592.11362,0.12976,0.99,-0.03333,0.05398,14.24276,231.7855,1.15834,0.30339,325.1246,-208.2675,non_variables
2.46376,0.26667,0.00336,50163.17436,0.4881,0.7,-0.16667,0.06516,-0.21637,3.06292,1.05215,0.70351,3149.28031,26.34082,non_variables
2.20726,0.18,0.0,17035.91572,0.39011,0.82333,0.03333,0.04823,2.12414,10.16085,1.09089,0.66583,307.36078,20.76516,non_variables
1.66973,0.17,0.0,54384.78228,0.39711,0.92,-0.03333,0.0674,0.74902,17.77765,1.00718,0.60674,2081.48538,117.69718,non_variables
1.95606,0.2,0.0,81909.56095,0.42501,0.86333,-0.1,0.04738,1.29981,13.05635,1.04716,0.63943,4353.78425,-30.67137,non_variables
2.39641,0.15667,0.0,65820.86588,0.37221,0.85,-0.1,0.05295,1.76836,10.97629,1.17039,0.60283,2917.83491,192.2015,non_variables
2.14022,0.20333,0.0,24220.61323,0.50755,0.76333,-0.36667,0.08273,1.21523,5.62999,1.03604,0.68197,643.48298,17.14334,non_variables
2.13361,0.28,0.0,62740.06911,0.51514,0.67667,0.1,0.09092,-0.1662,2.58315,1.01512,0.71609,4327.66946,-11.05506,non_variables
2.11265,0.19,0.0,43625.60734,0.35428,0.84667,0.03333,0.06545,0.0109,7.41764,0.97949,0.62108,1291.66306,17.91404,non_variables
0.40239,0.01,0.0,11285.81393,0.07532,0.99667,0.16667,0.05685,16.52391,285.6544,1.47689,0.16647,73.13237,189.46206,non_variables
2.4437,0.14333,0.0,18779.37188,0.28476,0.88667,-0.03333,0.0716,2.23871,18.19508,1.01455,0.5643,380.41445,-17.14957,non_variables
2.29533,0.27333,0.0,5315.4973,0.47793,0.69667,-0.03333,0.0683,-0.4455,3.20254,1.06055,0.68978,85.53167,68.08256,non_variables
1.91892,0.19667,0.0,71599.57449,0.34625,0.87667,0.1,0.05968,-1.25113,16.68565,0.95233,0.6029,3074.40185,-22.2829,non_variables
2.14326,0.21,0.0,43348.88824,0.39778,0.74,0.1,0.09698,0.2185,3.76048,0.92936,0.68022,1827.82051,-20.84576,non_variables
1.77052,0.16667,0.0,12814.34576,0.37578,0.91,0.03333,0.06021,2.26607,26.18733,0.94755,0.59963,151.19412,-19.75356,non_variables
2.46872,0.17333,0.0,38345.59006,0.40508,0.80667,0.16667,0.06352,1.33455,5.34962,1.16994,0.65686,735.97472,14.9166,non_variables
1.95885,0.23333,0.0,44750.25175,0.64045,0.51333,-0.1,0.14247,0.97114,1.78801,1.04449,0.77712,1034.1239,-26.82581,non_variables
1.08853,0.03667,0.0,48429.8589,0.18874,0.98667,-0.1,0.05753,12.8676,200.59428,1.38481,0.2922,731.91393,34.82481,non_variables
2.20626,0.19,0.0,23074.46494,0.37318,0.81,0.03333,0.06668,1.4223,8.21466,1.0433,0.63534,1020.7434,35.60988,non_variables
1.81025,0.19667,0.00336,29685.73059,0.43767,0.72,-0.03333,0.10865,0.77241,3.48693,0.90596,0.69927,1449.4048,-11.09155,non_variables
2.10864,0.20333,0.0,31309.9888,0.4172,0.69,-0.03333,0.04456,1.53675,3.47591,0.9626,0.71305,682.35474,-22.52799,non_variables
2.09646,0.17,0.0,11701.03549,0.44232,0.85667,0.1,0.06008,2.38811,16.98318,1.0487,0.6303,157.33241,33.36805,non_variables
2.24875,0.18,0.0,45715.86203,0.41478,0.8,0.03333,0.06923,1.36028,6.93659,1.03905,0.64889,1948.47369,168.70798,non_variables
0.88241,0.01333,0.0,30623.25137,0.13536,0.99,-0.16667,0.05653,14.69587,243.50509,1.28369,0.25779,362.84372,34.59981,non_variables
2.38186,0.23,0.0,47698.55511,0.42791,0.84,-0.03333,0.04978,1.04334,7.90288,1.06129,0.66491,1409.79468,29.34609,non_variables
1.96854,0.23333,0.0,35316.04429,0.4581,0.80667,0.1,0.08948,0.85355,6.59004,0.97548,0.67935,1149.85568,-24.07904,non_variables
2.08835,0.24333,0.0,15258.76792,0.45898,0.63,-0.03333,0.06261,0.90266,2.20718,0.93692,0.74002,303.20935,-63.44723,non_variables
1.89803,0.16,0.0,21653.05747,0.40155,0.86,0.23333,0.07252,1.89622,14.00605,1.06315,0.61153,392.82531,120.24965,non_variables
2.07624,0.22,0.0,83673.7082,0.43402,0.87333,0.03333,0.04811,0.00219,10.53259,1.02365,0.6651,4235.55702,64.94349,non_variables
2.04861,0.21333,0.0,98491.69968,0.39608,0.73,-0.16667,0.09394,0.61796,3.16034,0.95215,0.69253,6614.55188,-37.06333,non_variables
1.98271,0.20333,0.0,8438.12677,0.45997,0.77333,-0.1,0.08842,0.71477,5.26152,0.98,0.67715,123.82066,-14.21744,non_variables
2.32277,0.17667,0.0,32487.55196,0.38384,0.85333,0.1,0.07879,1.02658,9.43473,1.12235,0.62069,1118.57702,39.34243,non_variables
2.18619,0.18333,0.0,13528.59794,0.41373,0.79667,-0.23333,0.07708,0.21323,5.47898,0.98163,0.66606,195.4405,-70.77195,non_variables
2.11835,0.20667,0.0,12079.65952,0.41534,0.90333,-0.16667,0.08428,2.31214,17.09257,1.13715,0.59849,169.04177,17.5191,non_variables
1.83728,0.17,0.0,41109.49698,0.41087,0.83,0.16667,0.11299,2.5448,12.11709,1.03707,0.6566,1055.3259,-173.12839,non_variables
2.11425,0.29667,0.0,23432.46309,0.5354,0.67,-0.03333,0.07606,0.26717,2.60424,1.00493,0.71962,901.9491,-192.35783,non_variables
2.58412,0.15,0.0,11506.42636,0.40149,0.80333,-0.1,0.08795,2.38259,10.94695,1.08657,0.61801,236.89676,18.90947,non_variables
2.21244,0.31667,0.0,5785.29384,0.39155,0.73,0.03333,0.09405,-0.96428,4.95931,0.9626,0.65745,77.96604,-34.08794,non_variables
2.01374,0.21667,0.0,41258.10992,0.39985,0.76667,-0.03333,0.06329,-0.65999,5.73861,1.03065,0.65064,1140.30878,-41.38482,non_variables
2.60367,0.12,0.0,8921.25906,0.30098,0.88667,-0.03333,0.0528,2.64624,14.35161,1.08196,0.55814,138.78044,36.27524,non_variables
2.25994,0.21333,0.0,18731.87561,0.44787,0.79333,0.1,0.09606,0.61693,6.21735,1.04663,0.66539,280.18064,31.76362,non_variables
2.1978,0.13,0.0,105586.05796,0.36217,0.9,0.03333,0.08794,1.63353,10.93372,1.04656,0.60279,6031.09126,61.73899,non_variables
2.14929,0.12667,0.0,23217.58089,0.35539,0.89667,-0.03333,0.13888,2.44459,16.6524,1.04986,0.57869,322.37804,66.46649,non_variables
2.05891,0.22333,0.00336,28029.79054,0.51172,0.68667,-0.03333,0.0857,0.35613,3.28929,0.97241,0.71636,917.84383,-139.36352,non_variables
2.54581,0.17333,0.0,13680.14323,0.39061,0.78667,-0.1,0.06719,1.5772,7.65859,1.08751,0.62539,205.44042,30.77249,non_variables
2.14301,0.18,0.0,30218.71298,0.3959,0.73,-0.03333,0.06905,1.27949,4.55997,1.08265,0.6715,706.16569,-35.94547,non_variables
2.12038,0.17,0.0,12424.73632,0.36046,0.85667,0.03333,0.09478,1.00643,8.8502,0.94595,0.62482,197.4096,27.18018,non_variables
1.62963,0.15,0.0,98991.56586,0.36057,0.94333,0.16667,0.07161,-1.9595,28.96335,1.01258,0.5679,3918.75512,-405.01151,non_variables
2.15955,0.17,0.0,60814.15244,0.42076,0.83667,0.03333,0.06156,0.54613,8.51641,1.09962,0.62873,2171.60472,25.70248,non_variables
0.77801,0.02333,0.0,39115.49267,0.12391,0.99,0.3,0.07126,14.08394,224.17751,1.49786,0.23979,405.53365,17.15643,non_variables
2.40608,0.19667,0.0,29897.95561,0.49221,0.76333,0.03333,0.07588,1.04817,5.49597,1.0953,0.67477,785.41491,345.02601,non_variables
1.98717,0.20333,0.0,86487.47885,0.49282,0.86,0.16667,0.0407,-1.35222,15.63589,1.03856,0.66279,6130.35959,19.25705,non_variables
2.42504,0.14667,0.0,71696.76099,0.46086,0.85333,-0.1,0.06736,2.4873,14.59036,1.10739,0.6292,2583.57731,-156.63586,non_variables
2.36395,0.18333,0.0,97774.69271,0.4711,0.81333,0.03333,0.06766,1.01722,7.72123,1.08263,0.65205,6266.18106,73.49962,non_variables
2.14103,0.17333,0.00336,12180.79658,0.36514,0.87667,-0.03333,0.0944,0.81609,9.89624,1.04967,0.61794,169.98115,13.94167,non_variables
2.35655,0.23333,0.0,97841.93947,0.54359,0.61667,0.23333,0.06416,0.85768,2.60352,1.03049,0.71915,5137.78674,28.15595,non_variables
1.05141,0.03,0.0,31592.13752,0.17174,0.99667,0.03333,0.05501,14.66937,242.76787,1.37116,0.27536,313.72717,27.82388,non_variables
2.0459,0.22333,0.0,105514.81714,0.34148,0.71667,-0.03333,0.06427,1.01822,3.7632,0.88229,0.6768,9058.11648,79.70008,non_variables
2.24254,0.20333,0.0,36137.80393,0.41022,0.76333,0.03333,0.0899,1.64146,5.58906,1.08414,0.68881,1025.66586,11.39954,non_variables
2.24906,0.17333,0.0,27041.23371,0.46845,0.79333,-0.03333,0.10644,1.45531,6.29043,1.02354,0.68579,634.32054,-138.19472,non_variables
2.16447,0.17667,0.0,9876.0719,0.38231,0.74667,-0.03333,0.05137,1.10219,3.95289,1.00263,0.6688,155.13866,21.50407,non_variables
1.92371,0.21667,0.0,51456.66371,0.43068,0.75333,0.1,0.0823,0.58239,4.62864,0.93915,0.68307,2037.97866,-28.1105,non_variables
2.22617,0.19667,0.0,25292.80111,0.39261,0.70667,0.1,0.06987,1.48404,4.57578,1.00352,0.68194,559.93806,128.16314,non_variables
2.23391,0.18333,0.0,23600.78694,0.49891,0.82333,0.23333,0.11881,1.09951,8.29804,1.01977,0.68027,470.5102,-20.77057,non_variables
1.86435,0.16667,0.0,148000.36135,0.35876,0.88,0.03333,0.06106,0.99718,13.91968,1.06056,0.58304,10889.84489,14.71826,non_variables
2.40906,0.23,0.0,15655.06387,0.49295,0.71,0.03333,0.05123,0.74541,3.78612,1.06684,0.68805,273.98282,13.48724,non_variables
0.62538,0.15,0.0,1066.09028,0.12917,0.86333,0.03333,0.11617,2.99045,18.54565,0.3337,0.63703,33.25645,-8.60451,non_variables
2.13698,0.14667,0.0,40790.15263,0.37174,0.86,0.16667,0.08632,1.74238,11.5817,1.09331,0.59536,1024.45921,28.88799,non_variables
2.27482,0.22333,0.00336,16033.83336,0.40816,0.66667,-0.16667,0.0531,0.69125,1.94063,0.9757,0.70428,239.9876,-103.50767,non_variables
2.20313,0.21333,0.0,61989.41945,0.41655,0.78333,-0.3,0.09367,0.65347,5.27873,1.0179,0.69149,2013.90833,-20.31741,non_variables
2.34532,0.18333,0.00336,42302.06037,0.40868,0.83333,0.16667,0.0787,1.32886,10.77094,1.03984,0.63671,1577.29862,19.57742,non_variables
2.41248,0.17,0.00336,78094.46321,0.38965,0.84333,-0.1,0.08366,0.21476,8.55872,1.08264,0.63074,4480.53217,32.29667,non_variables
2.07623,0.25,0.0,12165.59431,0.51939,0.62,-0.03333,0.08012,0.29254,1.73806,1.02635,0.72856,167.83576,-42.32891,non_variables
2.01813,0.18,0.0,17257.15645,0.47485,0.71667,0.03333,0.097,1.49493,6.50955,0.99731,0.66606,233.13207,-61.05297,non_variables
0.48845,0.01,0.0,9184.36739,0.13401,0.99667,-0.3,0.05666,16.37841,281.82329,1.44128,0.1928,66.01697,26.51759,non_variables
2.08564,0.2,0.0,24715.21981,0.43245,0.71333,0.1,0.08069,1.38077,4.07737,0.95767,0.69572,411.22412,322.56747,non_variables
1.98368,0.23333,0.00336,23517.74804,0.48801,0.62333,-0.03333,0.06008,0.83203,1.26057,1.00444,0.75008,376.68211,-26.92104,non_variables
1.9748,0.19667,0.0,50467.8781,0.37751,0.74,0.03333,0.07811,1.41583,5.44059,0.90598,0.6676,2494.94225,-13.04908,non_variables
2.35243,0.22333,0.0,41510.21594,0.43757,0.73333,-0.36667,0.07064,0.72465,4.29687,1.0856,0.67985,949.13807,-408.28481,non_variables
2.1695,0.21,0.0,71455.97478,0.45134,0.68667,-0.16667,0.04997,-0.13267,2.78426,0.93877,0.70392,3689.45936,-148.87125,non_variables
1.06521,0.11,0.0,43016.63082,0.1617,0.93667,0.03333,0.07104,5.77995,59.68112,0.61929,0.50629,2778.21924,-11.86211,non_variables
1.96588,0.22,0.00336,21079.28737,0.43784,0.74667,-0.1,0.07311,0.26389,3.76183,0.96001,0.68386,349.47787,66.38349,non_variables
2.06577,0.27,0.0,23719.02143,0.50067,0.57667,0.03333,0.08722,0.33954,1.20435,0.95501,0.74314,452.21624,-25.01166,non_variables
1.89356,0.19667,0.0,9819.81568,0.4132,0.80667,0.03333,0.07355,2.00993,11.62632,0.90786,0.66427,224.73207,29.15076,non_variables
2.11578,0.22667,0.0,48397.30366,0.46084,0.66333,-0.1,0.05749,0.68918,2.09808,1.0031,0.72554,1875.2496,35.74925,non_variables
2.32423,0.26667,0.00336,130868.96656,0.50562,0.6,0.16667,0.073,0.01613,1.64944,1.03946,0.72065,9156.16426,100.39662,non_variables
